,clean_tweet,label
1802,weeeellll know like travel....so seen close....mayb twice xx,1
1179,"life' fast run, high bounce! #forestpark #xtremeair5k #stl",1
1721,#wti sell continu $49.60 #blog #silver #gold #forex,1
624,play #njoyhit40 #1hitmusicst u uk eur join u #nice #nyc,1
1745,#custom sarahd #share bellin product mayb lucki winner leather #bellin bag!d,1
125,yeah! new button mail pretty! :) #jewelrymak #button,1
1011,dquot day #bless #thank #optimist #posit #faith #strong #motiv a|,1
1090,#smilemor #blessedsunday #weekend #dope #latino #hispan #lit #spiki #young #felizdomingo #fli #la,1
848,kiki felt ignor today make kiki danc #kikid #miabbook,1
780,think thought shine face like sun beams. quot #smile,1
605,overwhelm evid compani #trump keep echo sentiment &amp; ideal #dumptrump,1
6297,"girl wanna sun ai,d #jaunti",1
1202,disgrac :( poor kid alreadi tough life ...,1
1675,true happiness. #comedi #toy #funnynotfunni #matttookthison #notreal #emotionalwrecka|,1
415,"work russell.beckwith soon #staytun d,: friend lyle!! #tapfoag ..a|",1
100,long now!!! #nashvilletour2016 #nashvilleforev ddd,1
1270,make,1
1582,think like too? god come me. god keep .,1
741,bought: 'launch: use design thinking...bi &amp; via - #toread #letsmak,1
334,"sun out! happi thursday! ai,d>>ai,d>>ai, #breakfast #sun #day #sunnyday #sun #bluea|",1
1655,obvious best see monterrey #37day #teamsp,1
1680,noth wrong bit self belief!! dda #fit #healthi #loveyourself #believ a|,1
834,back...who miss me?....#greatfultogod #beendoinggreat #selfi,1
833,"simple, true. becom capabl being! #burnsurvivor #dolbf #motiv #motiv",1
1244,#disagre #nba #suspend too! even word #gofigur,1
4245,"#risk-avers grip europe, dax drop 1% #blog #silver #gold #forex",1
939,"want leak udta punjab probed, suspect 'polit ... #job #jobsearch #: #chandigarh: maker udt...",1
1333,"happiest peopl best ofeverything, mean forev caus sad stori happi endingii",1
1770,broad low self esteem will settl anyth #smallmind &amp; .,1
4722,work #freestyle#hair#hairstyle#hairdress #thankyou#japan#good#coola|,1
1269,day hu others... today feel like i'm burn alive. #tire #beyonddepress,1
1465,gudmorn phillppines!!! :) independ day!!!,1
1453,go conc guy check go secur gun #wtf #ripchristina #gonetoosoon,1
640,le sister! #instatravel #instamo #igdaili #instagramhub #instagood #instalik,1
104,still wrap head around fact #christinagrimmi gone. fact man destroy #prayfororlando,1
815,youtu bed two get #friendship,1
998,"fact keep watching, make interest",1
1075,father day love papadd,1
1378,find latin super found gem local ! #dominicanblogg,1
4841,seek woh know rather well known. anon #leadership #inspir #quot #inspir,1
460,"happi father day. love life &amp;th best father world. a$?i,d #fathersday #love",1
1046,what opinion provocateur? #hangingon,1
1398,fab kitchen check! let go homedd 1/4 #clean kitchen team,1
1242,club dinner #women #rugbi #present #friend #love #wru #welshwomensrugbi,1
585,face say all! #pwcproud,1
1421,tyler perri claim arevers racisma critic tlc seri #tyler #perri #claim #revers #criticsa|a|,1
1659,#umm third president #elect take place days.,1
1389,thank independence. #thank #posit,1
1229,offici go see dec eek!,1
497,i'm #gamereadi forza horizon pc! time live in...,1
702,#takalot book order arriv time long weekend away bush. #bengreenfield,1
375,"dream palace, move already? #stellar #girl #dreami #goodmorn daysa|",1
975,"put #vote yet? havent, #share see make #you #smile. #poll",1
1209,"lot stuff confirm book open day, detail finalise. #biggestev",1
1571,storm calm i'm sta see colour rainbow!!!,1
404,talk way organ dehuman us? they'r never held accountable?,1
419,clean ze hous zo ziy laundry. i'm final free fever colds. a(c)__a(c)i'm happy! #clean #laundryday,1
1449,sit back someon els clean teeth. regular clean impoant. #truth,1
1650,#brokenhea #broken #lone ness broken5116,1
1156,lol feel #useless,1
173,"check incred made great memori great peopl , ...",1
690,fruit time #fruit #dess #instamo #photooftheday #yvr #sweet #vancitybuzza|,1
827,today call champagn 3/4 3/4 3/4 #friday #fridayfeel #friyay #goodweek #client #haira|,1
428,"kayak, sup, snorkel, swim...whatev pleasure, we'll put together! #alohabeachbu #hawaii #explor",1
1500,"#fathersday make #trendypappi #stylish #armchair/ #cosi #chair/ #design #gift a$?i,",1
1139,happi foot #kid#color#withgranni feet#baby#sweet#welcomechamp#canon#50mm#nepal#kathmandu,1
1749,broken hea #nomakeup #justeyelash #beberexaftnickiminaj #ponytail #kiss #smile dddd>>,1
718,"a#sunshine, a#sunshine. make sky agray.",1
282,never lost love one senseless violenc get fuck opinion 2nd amend,1
1517,#tomhiddleston 's day #tomday #saturday &amp; #weekend,1
1120,go sta humili now? day #soslow,1
4424,bang-hyperspace-(ng021)-web-1999-ukhx_int . #next gener #web hardcor #1gabba #vk,1
635,readi #ccmf2016 !! #mychurch #frontrow #upshow,1
738,best mood ever!!! #becauseofhim #inlov,1
499,know male thought vagina like video game xd #stupidthought #quot #lmao,1
1098,"defense, deflect fact defens trump-georg show true color #neverump",1
1113,"yes, least nobl reason too. backfir him, havea|",1
691,sad one &gt;&gt;&gt;,1
1503,look #popeyevillag #malta #iger #girl #instamood #woman popey villag (malta),1
0,father dysfunct selfish drag kid dysfunction. #run,1
1416,honest. #i_am #posit #affirm,1
1173,stay happi jungl costa rica #costarica #howto #inspir #travel,1
926,live life....,1
1131,daili #affirm #motiv #inspir #purpos #love #peac,1
1688,#horsepow bull up: domin bull direct whatev want do.,1
1595,beauti silver plate crystal chandeli $44.99 pair vendor 43! #shopalyssas...,1
1247,"#goodmorn #world, wish #weekend everyon :) #aebylujo #espaa+-a #miami #colombia #unitedst",1
1600,stepmom one saddest film ever dc/ amaz actress #beauti #chickflick,1
327,#river gorilla simulator: need adapt environment. need tear city. materi,1
102,go la tomorrow!!!,1
1347,cena de cumpl thank mom #brithday #home #famili,1
213,way toraya #bu #alamindah #white #music #carrieunderwood,1
1159,i'm let piercer decid new piercing! we'll find friday new addit i'm ad,1
852,new case scraggli hair. !,1
246,lost anoth member famili yesterday:-( #gut #rosi,1
6229,chill da itali :d #itali #chill,1
1636,girl code even exist anymor :((( #rant #whi #helpless girl #wishiwasbett #itcouldvebeenm #fuck,1
6406,weird make first trip ever detroit gordi pass away. go visit joe way town pay respects.,1
1528,# user grow fast! busi - incom stream - minut per day click mous - you...,1
1700,confetti make happy! #pharrellwilliam #feelinhappi #confetti #custompaydecor,1
1461,happier kim serafini,1
1225,think caitlyn jenner still get father' day presents? #worldsbreastdad #number1dad? (usedtobea)fathersday,1
365,"pic say otherwis young girl confin kitchen. void meaning, beyond cheap public #topoli",1
248,"watch fanci tails' vine ""mad #mad #teeth #bite #piss #dog #bite #dogbit #dogtreat",1
736,life make it. leta make ! #motiv,1
26,"#smile #media !! dd #pressconfer #antalya #turkey ! sunday #throwback love! dda$?i,",1
836,"splendid #nosie, me, probabl #year #wrc #rallypoland",1
1606,intern homophobia real. option all? #sick,1
1441,get hous order return stolen land #hypocrit #liar #inhumanea|,1
3781,beauti thing! pig,1
680,#nature_perfect bull hill climb: reach target complet task survive. str,1
1556,paul beloy: still issu vari level belgian footbal,1
1824,#thankyou #stud #proud close never gave,1
3,#model love take time urd+-!!! dddd d|d|d|,1
134,impoant thing #enjoy life - - ita matters. life sho. #pooh4u,1
837,hour go music video released! #music #edinburgh #scotland #band #musicvideo #a,1
355,#music #therapi tool #healing! #altwaystoh #healthi !!,1
292,held back tears. cri happi tear &amp; final leav week tomorrow!!! #canadianrav,1
698,vacat begun... #triathlet #triathlon #coach #vacat #fearless #rula| htta|,1
1048,expand war thru &amp; made america weaker. abandon vet return home.,1
1726,father' day bieeee!! soulmate...th love life! lovea|,1
3906,want thing like seem noth happen us. dc/dd>>ay= #disappoint #broken hea,1
369,sister ain't even know watch argu nigga ddd wait say wrong shit,1
1787,feelin #good#bbw#loubi #ontop#onpoint#homealone#peac dddd,1
1669,"luke, father #dahvad #luke #starwar #watch #selfi #like #l4l #film #laserena",1
1249,beauti kelly.,1
226,"unit state america, rest world: think proven right firearms.",1
1393,i'm easili amus haha. #happi #queen #20poundnot #pound #opticalillus #iandrewmus,1
1298,train work today... quick disney store trip co i'm city.. #nxtdublin,1
339,"#project week, june 13, #blog #silver #gold #forex",1
1443,"daili #beauti tips, #health tip #urdu poetry, poetri #lovepoetri #new ghazal &amp; #joke #ki liye, _ follow",1
1757,tickets... excited!! #shanghaidisneyland #openingday #shanghai #disney a|,1
603,sexi #prettypussi #sexybbw #realmvp,1
1468,#toptag day top.tag day #smile #fun #instahappi #goodmood #sohappya|,1
5915,realli #we #hillari suppoer tip toe around berni &amp; co. #think need voters. tia|,1
454,#msgapparelstoday r special u father day,1
63,wife ador miss poland show surgery. name bridget &amp; everything.,1
990,sad leav first hous today look forward make memori new hous #movinghoua|,1
1384,wow get bless incred sens humor #grate #bless #wow #d1bound,1
237,make today count! #mondaymotiv #livelifetothefullest #healthi #everydaycount,1
650,#tell sorrow #river river taught flow without #complain -sepatu dahlan- #philosophi #proverb,1
112,mock obama black. #brexit,1
6167,feel super cute today. #posit #cute #curl,1
1604,#selena #selenaquintanilla retweet #friday! #smileselenastyle!,1
1686,#global economi remain anxiou brexit decis approach - well fargo #blog #silver #gold #forex,1
577,"i'v got news you, berni win dc even vote held last month. #dcvote",1
126,driver hit femal moos river rd #weston. moos killed. driver ok. crew remov anim,1
1283,"this. #treasonoustrump, unsatisfi #whiteisi #terrorism, move nuclear terror newa|",1
1008,"scene #euro2016 , fear next !",1
6512,"week holiday!!!!!!! #pougal #villa #famili ai,dd|d",1
1611,bihday!@us #raysup,1
1689,"#bestoftheday polar bear climb racing: angri polar bear climb racing, polar bear live cold place",1
851,miss day friend play xbox :(,1
694,thank god #royal without kansa citi right #cleveland #disgrac,1
137,demo guitar new album #newalbum #indi #guitar #echobelli,1
1009,_ #windows10 split screen #browser! #lumia950xl #lg,1
5589,"bought dad father day , oop dd #fathersday #mistak #dad #granddad #love",1
7,next school year year exams.d- can't think #school #exam #hate #imagin #actorslif #revolutionschool #girl,1
502,"rememb day peopl #bbuk went becom realiti tv stars, seem realiti tv star becom big brother contestants.",1
854,bihday sexi girl girl top boy nake,1
947,"hate onlin applic even get foot door tell no, need you.",1
631,thank mason jars. #thank #posit,1
3824,happi 1st anniversari hina di ddapsda$?dddon twitter bless day fr hinaholicsd$? usd#lovelovelov,1
929,appletstag #compleanno #toa #cake #famili bday #selfi #me #smile #girl #summera|,1
1679,"mickey mouse! a$?i,a$?i,#mickeymous #magickingdom #waltdisneyworld waltdisneyworld #orlandoa|",1
4165,"work hard silence, let success make nois !! gud luck futur project #gbu #keepris",1
407,"dinner sister!! da$?i,d-d #sisteradventur #sister #ilovemysistera|",1
5892,rider season #bestpaofsumm,1
357,delici sangria#salud#ch #smile pub pembrok,1
1377,"ita road, alone... rumi #inspir #quot #inspir",1
153,"smaller hand show, barri probabl lie #knick game suck #golfa|",1
343,thank hike trails. #thank #posit,1
305,readi waiting! #newblood16,1
1813,probabl best person job !,1
612,"#orb independ brexit poll show leav vote ahead, gbp/usd slump #blog #silver #gold #forex",1
1590,glass marbl saw arriv box half size car... .,1
280,"mayb happi hour get "" #ending"" 3/4 (r)o 3/4 uo 3/4 >>",1
1735,mean cours next decad so. like said never gonna happen gonzovgonzo norm,1
5767,terra-cotta green beauti enhanc colour #bwbpp,1
1080,"happi A"" #lbgt family,but get incess thin veil gay minorities?",1
400,use power mind #heal body! #altwaystoh #healthi !!,1
1497,"felt lawrenc fishburn ad ""magic negro"" hollywood stereotyp made of!",1
468,excit side cuain tonight. look forward see broadwaya|,1
1479,lose teeth grow #pineappl #summer #saturday,1
1233,"en-ger-land, en-ger-land, en-ger-land!!! woohoo, come boys, u proud!!! #euro2016 #england #footbal #russia #englandrussia",1
504,"#good #morn ! want live life, tie goal, peopl things.",1
534,perfect moment day!!!,1
1016,.@user name one #atlanta' top pr firms!,1
903,current mood: 's web develop meet &amp; hire 6/22.,1
1790,farewel ceremoni today! #sad #mixedemot,1
550,life race: allow present #fun,1
1805,"holiday plan januaryd week book workad 1/4 ai,dddd|d-a""a""",1
1324,daisi day today #loveit #flower #attitud #daisi #natur,1
1664,"i'm thank vote leav eu, remain team right #brexit wont chang immigr #nocontrol",1
1130,"great view! muscari daffodil tulips, #spring #memori",1
945,"any1 els notic ""suppoers"" r pageant girl w.year intern femal oppress system?",1
163,"point one finger million point right back you, #jewishsupremacist",1
336,toni sunday! #tonyaward,1
59,happi work conference: right' mindset lead culture-of-develop organ #work #mindset,1
1118,"ukrain need jeanne, ukrain need loui xi. #ukrain #senseandsens #pov",1
4560,"3/4 d>>o 3/4 d>>o 3/4 d>> #sunday #relax #fun#friend ad>>i,",1
5694,award! best team 10th maidsaf award :d #thankyou #maidston,1
1514,stroll friend cold night ! a|,1
1783,may world need india (read government),1
449,fact album hour away drip lose mind.. #fatkidinacandystor,1
855,"he' one major fan like him, salti gsw fan need someon",1
1587,# target #illeg and/or #criminals. plain #commonsense.,1
3853,wohoooo got let see dearest sweet love thank admint bihdayameeshapatel,1
1808,#gameshow bull hill climb: reach target complet task survive. strong excit,1
1532,take #moonris next week second outing! #newbook,1
437,"lewi remain perfect, ranger announc gonna stroke out.",1
1314,"dad, best job i'v ever had!!! father day!!!",1
1397,lost bet friend chang pictur week,1
786,"ddd love pizzaa$?i, #pizzaslice#pizzaslice2#aoyama#pizza#yummy#delicia #goodtimeswithgoa|",1
873,gd morn dddd #gdragon #gd #kwonjiyong #jiyong #vip #bigbang #handsom #cute #lovea|,1
4240,today first practic match v team hike #readyfoourna,1
819,want spark seriou debat gun violenc releas photo bodi insid club. #orlandoshoot #gunviol,1
1243,profit thing im #america,1
1457,#beachi bull hill climb: reach target complet task survive. strong excitem,1
1006,rooftops. #sunday #weekend #drink #la #night #view #summer #fullmoon #dtla #fun a|,1
586,| b | #love #instagood #tbt #cute #me #beauti #followm a|,1
1306,"we'r announc 2nd #farm, smile farm commun bridg builder (turlock, ca) open soon! htta|",1
941,alreadi tell next week' episod gonna give intens anxiety!!!! #nervou #gameofthron,1
348,"""today lost #thevoic sister senselessli - sing love death people."" #stoptheh #ripchristina",1
1742,life want . #louisehayaffirm #posit #kundaliniyoga #anahatachakra,1
1028,remind tough choic nigeria india 2013. choos india mental health research,1
1163,motiv monday!!! #mondaymotiv #fitandfierc,1
463,? #funni ? simpli #truestori :),1
1231,"#busi in, concern other might going?...",1
